EntropicMoment - momento q=0.500
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
22 | 0 | 2.000 | 2.29500e-04    | 1.34561e-06       | momentum
23 | 0 | 2.000 | 1.56821e-04    | 1.43233e-06       | momentum
24 | 0 | 2.000 | 3.10571e-05    | 5.76177e-07       | momentum
25 | 0 | 2.000 | 7.91421e-05    | 6.51026e-07       | momentum
26 | 0 | 2.000 | 5.69292e-05    | 1.42687e-06       | momentum
27 | 0 | 2.000 | 4.18883e-05    | 1.42886e-06       | momentum
28 | 0 | 2.000 | 3.13143e-05    | 5.22668e-07       | momentum
29 | 0 | 2.000 | 8.17231e-06    | 5.87105e-07       | momentum
30 | 0 | 2.000 | 1.82725e-05    | 1.36078e-06       | momentum
31 | 0 | 2.000 | 2.03464e-05    | 1.14111e-06       | momentum
32 | 0 | 2.000 | 1.92781e-05    | 1.42571e-06       | momentum
33 | 0 | 2.000 | 1.74860e-05    | 3.34530e-07       | momentum
34 | 0 | 2.000 | 1.68701e-05    | 7.26014e-07       | momentum
35 | 0 | 2.000 | 1.55001e-05    | 1.39690e-06       | momentum
36 | 0 | 2.000 | 1.38856e-05    | 1.45287e-06       | momentum
37 | 0 | 2.000 | 3.99858e-05    | 1.24055e-06       | momentum
38 | 0 | 2.000 | 8.50739e-05    | 1.45052e-06       | momentum
39 | 0 | 2.000 | 5.92093e-05    | 1.47127e-06       | momentum
40 | 0 | 2.000 | 4.43932e-05    | 1.38751e-06       | momentum
41 | 0 | 2.000 | 1.24190e-05    | 1.45094e-06       | momentum
42 | 0 | 2.000 | 9.91224e-06    | 1.05853e-06       | momentum
43 | 0 | 2.000 | 2.18798e-05    | 1.19019e-06       | momentum
44 | 0 | 2.000 | 7.11946e-06    | 9.39291e-07       | momentum
45 | 0 | 2.000 | 6.09047e-06    | 1.43878e-06       | momentum
46 | 0 | 2.000 | 2.75409e-06    | 1.82736e-07       | momentum
47 | 0 | 2.000 | 4.52949e-06    | 1.88816e-07       | momentum
48 | 0 | 2.000 | 8.40077e-06    | 1.23890e-06       | momentum
49 | 0 | 2.000 | 9.12218e-06    | 1.29729e-06       | momentum
50 | 0 | 2.000 | 9.12688e-06    | 1.32849e-06       | momentum


EntropicMoment - momento (2e) q=2.250
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 2.250 | 8.33555e-04    | 7.65898e-07       | momentum
3  | 0 | 2.250 | 2.74468e-03    | 1.42768e-06       | momentum
4  | 0 | 2.250 | 1.69951e-02    | 1.46828e-06       | momentum
5  | 0 | 2.250 | 2.25514e-03    | 1.42757e-06       | momentum
6  | 0 | 2.250 | 4.38835e-04    | 1.85284e-07       | momentum
7  | 0 | 2.250 | 1.13316e-04    | 6.66455e-07       | momentum
8  | 0 | 2.250 | 4.10144e-05    | 4.78920e-08       | momentum
9  | 0 | 2.250 | 1.61860e-05    | 2.51572e-09       | momentum
10 | 0 | 2.250 | 6.93751e-06    | 7.82853e-07       | momentum
11 | 0 | 2.250 | 6.58262e-05    | 1.20204e-06       | momentum
12 | 0 | 2.250 | 3.42156e-04    | 1.48703e-06       | momentum
13 | 0 | 2.250 | 2.11724e-04    | 1.01658e-06       | momentum
14 | 0 | 2.250 | 1.13093e-04    | 1.09670e-06       | momentum
15 | 0 | 2.250 | 6.16159e-05    | 7.08894e-07       | momentum
16 | 0 | 2.250 | 3.92145e-05    | 1.42108e-07       | momentum
17 | 0 | 2.250 | 2.44394e-05    | 6.11401e-07       | momentum
18 | 0 | 2.250 | 1.53136e-05    | 1.67013e-07       | momentum
19 | 0 | 2.250 | 7.61379e-05    | 1.28775e-06       | momentum
20 | 0 | 2.250 | 2.33460e-04    | 8.94537e-07       | momentum
21 | 0 | 2.250 | 1.25870e-04    | 1.37579e-06       | momentum
22 | 0 | 2.250 | 7.50764e-05    | 1.40479e-06       | momentum
23 | 0 | 2.250 | 4.67863e-05    | 1.47768e-06       | momentum
24 | 0 | 2.250 | 4.79904e-06    | 1.73571e-07       | momentum
25 | 0 | 2.250 | 2.01497e-05    | 1.40075e-06       | momentum
26 | 0 | 2.250 | 1.33239e-05    | 1.15644e-06       | momentum
27 | 0 | 2.250 | 9.09570e-06    | 1.08663e-06       | momentum
28 | 0 | 2.250 | 6.33911e-06    | 3.70814e-07       | momentum
29 | 0 | 2.250 | 9.30002e-07    | 1.33972e-08       | momentum
30 | 0 | 2.250 | 3.25957e-06    | 8.85506e-07       | momentum
31 | 0 | 2.250 | 3.72988e-06    | 6.57699e-07       | momentum
32 | 0 | 2.250 | 3.31743e-06    | 4.99039e-07       | momentum
33 | 0 | 2.250 | 2.79158e-06    | 3.48857e-07       | momentum
34 | 0 | 2.250 | 2.57815e-06    | 9.70747e-08       | momentum
35 | 0 | 2.250 | 2.23687e-06    | 1.77951e-08       | momentum
36 | 0 | 2.250 | 1.88398e-06    | 1.04127e-07       | momentum
37 | 0 | 2.250 | 8.96666e-06    | 1.45362e-06       | momentum
38 | 0 | 2.250 | 2.70846e-05    | 1.46848e-06       | momentum
39 | 0 | 2.250 | 1.62197e-05    | 1.20831e-06       | momentum
40 | 0 | 2.250 | 1.09637e-05    | 1.45930e-06       | momentum
41 | 0 | 2.250 | 1.74674e-06    | 7.01639e-08       | momentum
42 | 0 | 2.250 | 1.29241e-06    | 1.44298e-06       | momentum
43 | 0 | 2.250 | 4.30483e-06    | 1.34845e-06       | momentum
44 | 0 | 2.250 | 8.43796e-07    | 3.08371e-07       | momentum
45 | 0 | 2.250 | 6.92620e-07    | 2.02701e-07       | momentum
46 | 0 | 2.250 | 2.01727e-07    | 1.45851e-08       | momentum
47 | 0 | 2.250 | 4.78247e-07    | 1.54720e-08       | momentum
48 | 0 | 2.250 | 1.23775e-06    | 3.25485e-07       | momentum
49 | 0 | 2.250 | 1.38450e-06    | 6.13236e-07       | momentum
50 | 0 | 2.250 | 1.35255e-06    | 4.33340e-07       | momentum


EntropicMoment - posicion (2e) q=1.000
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 1.000 | 1.00000e+00    | 1.34165e-06       | position
3  | 0 | 1.000 | 1.00000e+00    | 1.48477e-06       | position
4  | 0 | 1.000 | 1.00000e+00    | 1.47618e-06       | position
5  | 0 | 1.000 | 1.00000e+00    | 1.38837e-06       | position
6  | 0 | 1.000 | 1.00000e+00    | 1.41273e-06       | position
7  | 0 | 1.000 | 1.00000e+00    | 1.43390e-06       | position
8  | 0 | 1.000 | 1.00000e+00    | 1.44207e-06       | position
9  | 0 | 1.000 | 1.00000e+00    | 1.17821e-06       | position
10 | 0 | 1.000 | 1.00000e+00    | 1.48165e-06       | position
11 | 0 | 1.000 | 1.00000e+00    | 1.45755e-06       | position
12 | 0 | 1.000 | 1.00000e+00    | 1.48792e-06       | position
13 | 0 | 1.000 | 1.00000e+00    | 1.47535e-06       | position
14 | 0 | 1.000 | 1.00000e+00    | 1.29402e-06       | position
15 | 0 | 1.000 | 1.00000e+00    | 1.37641e-06       | position
16 | 0 | 1.000 | 1.00000e+00    | 1.41862e-06       | position
17 | 0 | 1.000 | 1.00000e+00    | 1.40718e-06       | position
18 | 0 | 1.000 | 1.00000e+00    | 1.47757e-06       | position
19 | 0 | 1.000 | 1.00000e+00    | 1.09424e-06       | position
20 | 0 | 1.000 | 1.00000e+00    | 1.27462e-06       | position
21 | 0 | 1.000 | 1.00000e+00    | 1.48723e-06       | position
22 | 0 | 1.000 | 1.00000e+00    | 1.37268e-06       | position
23 | 0 | 1.000 | 1.00000e+00    | 1.43947e-06       | position
24 | 0 | 1.000 | 1.00000e+00    | 1.44149e-06       | position
25 | 0 | 1.000 | 1.00000e+00    | 1.54509e-06       | position
26 | 0 | 1.000 | 1.00000e+00    | 1.76379e-06       | position
27 | 0 | 1.000 | 1.00000e+00    | 1.65405e-06       | position
28 | 0 | 1.000 | 1.00000e+00    | 1.42957e-06       | position
29 | 0 | 1.000 | 1.00000e+00    | 1.44761e-06       | position
30 | 0 | 1.000 | 1.00000e+00    | 1.46426e-06       | position
31 | 0 | 1.000 | 1.00000e+00    | 1.34711e-06       | position
32 | 0 | 1.000 | 1.00000e+00    | 1.44137e-06       | position
33 | 0 | 1.000 | 1.00000e+00    | 1.46923e-06       | position
34 | 0 | 1.000 | 1.00000e+00    | 1.43933e-06       | position
35 | 0 | 1.000 | 1.00000e+00    | 1.36718e-06       | position
36 | 0 | 1.000 | 1.00000e+00    | 1.58226e-06       | position
37 | 0 | 1.000 | 1.00000e+00    | 1.53449e-06       | position
38 | 0 | 1.000 | 1.00000e+00    | 1.50145e-06       | position
39 | 0 | 1.000 | 1.00000e+00    | 1.68547e-06       | position
40 | 0 | 1.000 | 1.00000e+00    | 1.45902e-06       | position
41 | 0 | 1.000 | 1.00000e+00    | 1.45670e-06       | position
42 | 0 | 1.000 | 1.00000e+00    | 1.47165e-06       | position
43 | 0 | 1.000 | 1.00000e+00    | 1.27610e-06       | position
44 | 0 | 1.000 | 1.00000e+00    | 1.36654e-06       | position
45 | 0 | 1.000 | 1.00000e+00    | 1.41116e-06       | position
46 | 0 | 1.000 | 1.00000e+00    | 1.38722e-06       | position
47 | 0 | 1.000 | 1.00000e+00    | 1.48785e-06       | position
48 | 0 | 1.000 | 1.00000e+00    | 1.48677e-06       | position
49 | 0 | 1.000 | 1.00000e+00    | 1.35059e-06       | position
50 | 0 | 1.000 | 1.00000e+00    | 1.46639e-06       | position


EntropicMoment - momento (2e) q=2.500
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 2.500 | 2.68370e-04    | 2.51085e-08       | momentum
3  | 0 | 2.500 | 1.14547e-03    | 1.37512e-06       | momentum
4  | 0 | 2.500 | 1.31062e-02    | 1.28832e-06       | momentum
5  | 0 | 2.500 | 1.04528e-03    | 1.48330e-06       | momentum
6  | 0 | 2.500 | 1.39734e-04    | 1.09213e-07       | momentum
7  | 0 | 2.500 | 2.67465e-05    | 3.20488e-07       | momentum
8  | 0 | 2.500 | 7.76239e-06    | 9.32733e-09       | momentum
9  | 0 | 2.500 | 2.51334e-06    | 3.74451e-09       | momentum
10 | 0 | 2.500 | 9.01115e-07    | 1.18957e-07       | momentum
11 | 0 | 2.500 | 1.70697e-05    | 4.69299e-07       | momentum
12 | 0 | 2.500 | 1.73616e-04    | 1.43598e-06       | momentum
13 | 0 | 2.500 | 8.38701e-05    | 1.40893e-06       | momentum
14 | 0 | 2.500 | 3.59614e-05    | 9.68978e-07       | momentum
15 | 0 | 2.500 | 1.62493e-05    | 1.18968e-07       | momentum
16 | 0 | 2.500 | 9.03684e-06    | 3.99099e-08       | momentum
17 | 0 | 2.500 | 4.94217e-06    | 7.40052e-09       | momentum
18 | 0 | 2.500 | 2.73720e-06    | 8.43957e-10       | momentum
19 | 0 | 2.500 | 2.34492e-05    | 1.45581e-06       | momentum
20 | 0 | 2.500 | 1.14496e-04    | 1.39101e-06       | momentum
21 | 0 | 2.500 | 5.41290e-05    | 1.47250e-06       | momentum
22 | 0 | 2.500 | 2.93067e-05    | 1.45074e-06       | momentum
23 | 0 | 2.500 | 1.67590e-05    | 1.40464e-06       | momentum
24 | 0 | 2.500 | 8.23979e-07    | 5.79791e-08       | momentum
25 | 0 | 2.500 | 6.23229e-06    | 1.32277e-06       | momentum
26 | 0 | 2.500 | 3.80400e-06    | 6.88260e-07       | momentum
27 | 0 | 2.500 | 2.41980e-06    | 4.14208e-07       | momentum
28 | 0 | 2.500 | 1.57890e-06    | 2.20814e-07       | momentum
29 | 0 | 2.500 | 1.19049e-07    | 3.06245e-08       | momentum
30 | 0 | 2.500 | 7.21441e-07    | 7.41842e-09       | momentum
31 | 0 | 2.500 | 8.09663e-07    | 6.36228e-08       | momentum
32 | 0 | 2.500 | 6.54621e-07    | 7.19087e-08       | momentum
33 | 0 | 2.500 | 5.00438e-07    | 4.24960e-08       | momentum
34 | 0 | 2.500 | 4.35801e-07    | 2.87444e-08       | momentum
35 | 0 | 2.500 | 3.53204e-07    | 4.28950e-09       | momentum
36 | 0 | 2.500 | 2.77403e-07    | 1.11368e-09       | momentum
37 | 0 | 2.500 | 2.24101e-06    | 1.28830e-06       | momentum
38 | 0 | 2.500 | 1.02832e-05    | 1.36618e-06       | momentum
39 | 0 | 2.500 | 5.27451e-06    | 1.19348e-06       | momentum
40 | 0 | 2.500 | 3.21687e-06    | 7.30609e-07       | momentum
41 | 0 | 2.500 | 2.75895e-07    | 2.02066e-08       | momentum
42 | 0 | 2.500 | 1.89712e-07    | 2.51147e-08       | momentum
43 | 0 | 2.500 | 1.01446e-06    | 3.91922e-07       | momentum
44 | 0 | 2.500 | 1.13250e-07    | 3.45388e-08       | momentum
45 | 0 | 2.500 | 8.94827e-08    | 3.36424e-08       | momentum
46 | 0 | 2.500 | 1.56307e-08    | 1.68311e-09       | momentum
47 | 0 | 2.500 | 5.77032e-08    | 4.98085e-09       | momentum
48 | 0 | 2.500 | 2.20963e-07    | 3.41160e-08       | momentum
49 | 0 | 2.500 | 2.51045e-07    | 1.09608e-07       | momentum
50 | 0 | 2.500 | 2.34097e-07    | 5.81368e-08       | momentum


EntropicMoment - momento (2e) q=2.750
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 2.750 | 9.01078e-05    | 2.57180e-08       | momentum
3  | 0 | 2.750 | 4.95523e-04    | 1.48726e-06       | momentum
4  | 0 | 2.750 | 1.05406e-02    | 1.35825e-06       | momentum
5  | 0 | 2.750 | 5.03173e-04    | 1.46702e-06       | momentum
6  | 0 | 2.750 | 4.61373e-05    | 6.48922e-08       | momentum
7  | 0 | 2.750 | 6.54122e-06    | 6.97535e-09       | momentum
8  | 0 | 2.750 | 1.52093e-06    | 4.94143e-10       | momentum
9  | 0 | 2.750 | 4.03967e-07    | 1.47840e-09       | momentum
10 | 0 | 2.750 | 1.21155e-07    | 3.89503e-11       | momentum
11 | 0 | 2.750 | 4.61685e-06    | 5.08112e-07       | momentum
12 | 0 | 2.750 | 9.56861e-05    | 1.00569e-06       | momentum
13 | 0 | 2.750 | 3.50760e-05    | 1.39529e-06       | momentum
14 | 0 | 2.750 | 1.19640e-05    | 6.35901e-07       | momentum
15 | 0 | 2.750 | 4.46216e-06    | 2.18081e-08       | momentum
16 | 0 | 2.750 | 2.16145e-06    | 1.24966e-08       | momentum
17 | 0 | 2.750 | 1.03520e-06    | 1.57432e-09       | momentum
18 | 0 | 2.750 | 5.06112e-07    | 4.91330e-07       | momentum
19 | 0 | 2.750 | 7.59794e-06    | 1.19398e-06       | momentum
20 | 0 | 2.750 | 6.29511e-05    | 1.11784e-06       | momentum
21 | 0 | 2.750 | 2.62671e-05    | 1.21898e-06       | momentum
22 | 0 | 2.750 | 1.29740e-05    | 1.06338e-06       | momentum
23 | 0 | 2.750 | 6.83966e-06    | 1.27578e-06       | momentum
24 | 0 | 2.750 | 1.51323e-07    | 2.36317e-08       | momentum
25 | 0 | 2.750 | 2.21407e-06    | 9.12871e-07       | momentum
26 | 0 | 2.750 | 1.25245e-06    | 3.94168e-07       | momentum
27 | 0 | 2.750 | 7.45123e-07    | 1.95731e-07       | momentum
28 | 0 | 2.750 | 4.56763e-07    | 1.01243e-07       | momentum
29 | 0 | 2.750 | 1.63703e-08    | 6.62878e-09       | momentum
30 | 0 | 2.750 | 1.86656e-07    | 1.92811e-08       | momentum
31 | 0 | 2.750 | 1.94872e-07    | 2.12015e-08       | momentum
32 | 0 | 2.750 | 1.40002e-07    | 1.36766e-08       | momentum
33 | 0 | 2.750 | 9.59775e-08    | 1.24739e-07       | momentum
34 | 0 | 2.750 | 7.80863e-08    | 4.07524e-09       | momentum
35 | 0 | 2.750 | 5.87591e-08    | 1.00685e-09       | momentum
36 | 0 | 2.750 | 4.28445e-08    | 3.89156e-11       | momentum
37 | 0 | 2.750 | 5.96586e-07    | 2.91286e-07       | momentum
38 | 0 | 2.750 | 4.42124e-06    | 1.23370e-06       | momentum
39 | 0 | 2.750 | 1.94743e-06    | 1.35500e-06       | momentum
40 | 0 | 2.750 | 1.07579e-06    | 2.22375e-07       | momentum
41 | 0 | 2.750 | 4.71067e-08    | 3.48164e-08       | momentum
42 | 0 | 2.750 | 3.01726e-08    | 3.20509e-09       | momentum
43 | 0 | 2.750 | 2.75578e-07    | 9.02427e-08       | momentum
44 | 0 | 2.750 | 1.65390e-08    | 3.01441e-09       | momentum
45 | 0 | 2.750 | 1.25998e-08    | 4.86958e-09       | momentum
46 | 0 | 2.750 | 1.25630e-09    | 1.65983e-10       | momentum
47 | 0 | 2.750 | 7.60526e-09    | 2.98499e-09       | momentum
48 | 0 | 2.750 | 4.61164e-08    | 9.76135e-09       | momentum
49 | 0 | 2.750 | 5.16239e-08    | 3.63665e-08       | momentum
50 | 0 | 2.750 | 4.48961e-08    | 8.09389e-09       | momentum


EntropicMoment - posicion (2e) q=1.250
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 1.250 | 3.11378e-01    | 1.44868e-06       | position
3  | 0 | 1.250 | 2.42040e-01    | 1.47799e-06       | position
4  | 0 | 1.250 | 2.54486e-01    | 1.31853e-06       | position
5  | 0 | 1.250 | 2.80194e-01    | 1.38207e-06       | position
6  | 0 | 1.250 | 3.16301e-01    | 1.44470e-06       | position
7  | 0 | 1.250 | 3.58110e-01    | 1.45374e-06       | position
8  | 0 | 1.250 | 3.99243e-01    | 1.37360e-06       | position
9  | 0 | 1.250 | 4.44914e-01    | 1.01400e-06       | position
10 | 0 | 1.250 | 4.94317e-01    | 1.23146e-06       | position
11 | 0 | 1.250 | 4.96796e-01    | 1.53900e-06       | position
12 | 0 | 1.250 | 5.04459e-01    | 1.31993e-06       | position
13 | 0 | 1.250 | 5.11413e-01    | 1.43560e-06       | position
14 | 0 | 1.250 | 5.22102e-01    | 1.47498e-06       | position
15 | 0 | 1.250 | 5.35423e-01    | 1.45298e-06       | position
16 | 0 | 1.250 | 5.49203e-01    | 1.90044e-06       | position
17 | 0 | 1.250 | 5.65049e-01    | 1.45138e-06       | position
18 | 0 | 1.250 | 5.82619e-01    | 1.43150e-06       | position
19 | 0 | 1.250 | 5.83183e-01    | 1.43249e-06       | position
20 | 0 | 1.250 | 5.85860e-01    | 1.61559e-06       | position
21 | 0 | 1.250 | 5.99249e-01    | 1.75419e-06       | position
22 | 0 | 1.250 | 6.15127e-01    | 1.48023e-06       | position
23 | 0 | 1.250 | 6.32304e-01    | 1.36568e-06       | position
24 | 0 | 1.250 | 6.59606e-01    | 1.42620e-06       | position
25 | 0 | 1.250 | 6.70001e-01    | 2.86141e-06       | position
26 | 0 | 1.250 | 6.89016e-01    | 2.16402e-06       | position
27 | 0 | 1.250 | 7.09139e-01    | 2.91669e-06       | position
28 | 0 | 1.250 | 7.30009e-01    | 2.80767e-06       | position
29 | 0 | 1.250 | 7.60782e-01    | 1.42460e-06       | position
30 | 0 | 1.250 | 7.73972e-01    | 2.00252e-06       | position
31 | 0 | 1.250 | 7.84249e-01    | 2.75963e-06       | position
32 | 0 | 1.250 | 7.94740e-01    | 2.52199e-06       | position
33 | 0 | 1.250 | 8.05405e-01    | 1.48800e-06       | position
34 | 0 | 1.250 | 8.15600e-01    | 1.39337e-06       | position
35 | 0 | 1.250 | 8.26196e-01    | 2.83033e-06       | position
36 | 0 | 1.250 | 8.37185e-01    | 1.47817e-06       | position
37 | 0 | 1.250 | 8.40365e-01    | 1.47179e-06       | position
38 | 0 | 1.250 | 8.44137e-01    | 1.47441e-06       | position
39 | 0 | 1.250 | 8.51222e-01    | 1.36872e-06       | position
40 | 0 | 1.250 | 8.59526e-01    | 1.39921e-06       | position
41 | 0 | 1.250 | 8.72056e-01    | 1.47504e-06       | position
42 | 0 | 1.250 | 8.82164e-01    | 4.66058e-06       | position
43 | 0 | 1.250 | 8.88172e-01    | 1.45167e-06       | position
44 | 0 | 1.250 | 9.02483e-01    | 1.40805e-06       | position
45 | 0 | 1.250 | 9.13354e-01    | 1.46915e-06       | position
46 | 0 | 1.250 | 9.29233e-01    | 3.64139e-06       | position
47 | 0 | 1.250 | 9.36313e-01    | 1.48982e-06       | position
48 | 0 | 1.250 | 9.42998e-01    | 1.47376e-06       | position
49 | 0 | 1.250 | 9.48386e-01    | 1.51467e-06       | position
50 | 0 | 1.250 | 9.54050e-01    | 1.77870e-06       | position


EntropicMoment - posicion (2e) q=1.750
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 1.750 | 6.36087e-02    | 7.33979e-07       | position
3  | 0 | 1.750 | 8.08381e-02    | 1.08712e-06       | position
4  | 0 | 1.750 | 1.12802e-01    | 1.24420e-06       | position
5  | 0 | 1.750 | 1.53121e-01    | 1.45400e-06       | position
6  | 0 | 1.750 | 2.06979e-01    | 1.27478e-06       | position
7  | 0 | 1.750 | 2.77483e-01    | 1.45862e-06       | position
8  | 0 | 1.750 | 3.64326e-01    | 1.24220e-06       | position
9  | 0 | 1.750 | 4.73891e-01    | 1.40102e-06       | position
10 | 0 | 1.750 | 6.10204e-01    | 3.46025e-06       | position
11 | 0 | 1.750 | 7.44465e-01    | 1.73214e-06       | position
12 | 0 | 1.750 | 8.88621e-01    | 1.57769e-06       | position
13 | 0 | 1.750 | 1.04109e+00    | 1.45237e-06       | position
14 | 0 | 1.750 | 1.20315e+00    | 1.48141e-06       | position
15 | 0 | 1.750 | 1.37544e+00    | 1.37667e-06       | position
16 | 0 | 1.750 | 1.55742e+00    | 9.91634e-07       | position
17 | 0 | 1.750 | 1.75067e+00    | 1.13240e-06       | position
18 | 0 | 1.750 | 1.95595e+00    | 3.55218e-06       | position
19 | 0 | 1.750 | 2.16500e+00    | 2.64761e-05       | position
20 | 0 | 1.750 | 2.38100e+00    | 1.70246e-05       | position
21 | 0 | 1.750 | 2.60033e+00    | 1.83385e-05       | position
22 | 0 | 1.750 | 2.82819e+00    | 2.66220e-05       | position
23 | 0 | 1.750 | 3.06546e+00    | 3.22393e-05       | position
24 | 0 | 1.750 | 3.31189e+00    | 5.27930e-05       | position
25 | 0 | 1.750 | 3.57112e+00    | 2.25016e-05       | position
26 | 0 | 1.750 | 3.83964e+00    | 3.45449e-05       | position
27 | 0 | 1.750 | 4.12016e+00    | 5.48494e-05       | position
28 | 0 | 1.750 | 4.41309e+00    | 3.23363e-05       | position
29 | 0 | 1.750 | 4.72069e+00    | 2.06671e-05       | position
30 | 0 | 1.750 | 5.03906e+00    | 5.01432e-06       | position
